pair_id,model,prompt,resp_row,ref_row,kind,domain,note,P_raw,R_raw,F1_raw,P_rescaled,R_rescaled,F1_rescaled
201,ChatGPT,Zero-shot,68,84,permuted_domain,Computer Science,,0.87493265,0.89063865,0.88271576,0.2577348,0.35099396,0.30508214
202,ChatGPT,Zero-shot,69,69,correct,Computer Science,,0.8614765,0.90039945,0.88050807,0.17787349,0.4089195,0.29200137
203,ChatGPT,Zero-shot,69,377,permuted_global,Computer Science,,0.7836753,0.83749264,0.8096907,-0.2838705,0.035598468,-0.1275967
204,ChatGPT,Zero-shot,69,60,permuted_domain,Computer Science,,0.8320277,0.8599433,0.84575516,0.0030970727,0.16883193,0.08608782
205,ChatGPT,Zero-shot,70,70,correct,Computer Science,,0.8908024,0.94784826,0.91844034,0.3519205,0.69050497,0.51675296
206,ChatGPT,Zero-shot,70,259,permuted_global,Computer Science,,0.819177,0.82110405,0.8201394,-0.07317086,-0.061659817,-0.06568742
207,ChatGPT,Zero-shot,70,81,permuted_domain,Computer Science,,0.8402195,0.864359,0.8521183,0.051714923,0.19503725,0.12378998
208,ChatGPT,Zero-shot,71,71,correct,Computer Science,,0.8999219,0.93188363,0.91562396,0.4060441,0.5957627,0.5000657
209,ChatGPT,Zero-shot,71,43,permuted_global,Computer Science,,0.8614644,0.8535508,0.8574893,0.17780168,0.1308957,0.15561341
210,ChatGPT,Zero-shot,71,86,permuted_domain,Computer Science,,0.8471221,0.86160266,0.85430104,0.09268118,0.17867962,0.13672277
211,ChatGPT,Zero-shot,72,72,correct,Computer Science,,0.8924787,0.930393,0.91104156,0.36186934,0.58691645,0.4729146
212,ChatGPT,Zero-shot,72,180,permuted_global,Computer Science,,0.85606056,0.82892007,0.8422717,0.14573045,-0.015275586,0.06544798
213,ChatGPT,Zero-shot,72,63,permuted_domain,Computer Science,,0.85024583,0.8633436,0.85674465,0.11122046,0.1890112,0.15120135
214,ChatGPT,Zero-shot,73,73,correct,Computer Science,,0.9295218,0.94662035,0.93799317,0.58171725,0.6832179,0.6326049
215,ChatGPT,Zero-shot,73,65,permuted_global,Computer Science,,0.8713365,0.865871,0.8685952,0.23639207,0.20401017,0.22141667
216,ChatGPT,Zero-shot,73,57,permuted_domain,Computer Science,,0.85755956,0.8566777,0.8571184,0.15462688,0.14945243,0.15341602
217,ChatGPT,Zero-shot,74,74,correct,Computer Science,,0.9389885,0.95895886,0.94886863,0.6379014,0.75644094,0.6970428
218,ChatGPT,Zero-shot,74,61,permuted_global,Computer Science,,0.8388146,0.8690509,0.8536652,0.043377057,0.22288136,0.13295524
219,ChatGPT,Zero-shot,74,48,permuted_domain,Computer Science,,0.8195225,0.84100574,0.83012515,-0.07112018,0.05644698,-0.0065211356
220,ChatGPT,Zero-shot,75,75,correct,Computer Science,,0.88821584,0.9204627,0.9040518,0.33656955,0.5279853,0.43149966
221,ChatGPT,Zero-shot,75,221,permuted_global,Computer Science,,0.80865467,0.8313276,0.8198344,-0.13561994,-0.0009879521,-0.06749455
222,ChatGPT,Zero-shot,75,89,permuted_domain,Computer Science,,0.8257233,0.8476068,0.8365219,-0.03431896,0.09562089,0.031380206
223,ChatGPT,Zero-shot,76,76,correct,Computer Science,,0.8748935,0.86825585,0.87156206,0.2575024,0.21816304,0.23899566
224,ChatGPT,Zero-shot,76,57,permuted_global,Computer Science,,0.8700719,0.86918545,0.8696285,0.22888657,0.22367972,0.22753908
225,ChatGPT,Zero-shot,76,69,permuted_domain,Computer Science,,0.86226374,0.86913276,0.8656846,0.18254581,0.22336704,0.2041714
226,ChatGPT,Zero-shot,77,77,correct,Computer Science,,0.91316044,0.96183586,0.93686634,0.48461387,0.7735145,0.6259284
227,ChatGPT,Zero-shot,77,273,permuted_global,Computer Science,,0.84352314,0.797747,0.8199967,0.071321815,-0.20027237,-0.06653289
228,ChatGPT,Zero-shot,77,80,permuted_domain,Computer Science,,0.8645296,0.88155866,0.87296104,0.19599359,0.29710865,0.24728471
229,ChatGPT,Zero-shot,78,78,correct,Computer Science,,0.8640293,0.92778456,0.8947727,0.19302422,0.57143676,0.37652045
230,ChatGPT,Zero-shot,78,93,permuted_global,Computer Science,,0.8175097,0.80671084,0.8120743,-0.08306593,-0.14707647,-0.113473766
231,ChatGPT,Zero-shot,78,66,permuted_domain,Computer Science,,0.84112406,0.85718095,0.8490766,0.057083417,0.15243892,0.10576777
232,ChatGPT,Zero-shot,79,79,correct,Computer Science,,0.89629054,0.93112046,0.9133736,0.38449228,0.5912337,0.48673207
233,ChatGPT,Zero-shot,79,121,permuted_global,Computer Science,,0.8535772,0.81163955,0.8320803,0.13099185,-0.117827,0.0050632833
234,ChatGPT,Zero-shot,79,24,permuted_domain,Computer Science,,0.86429644,0.8422463,0.8531289,0.19460972,0.063809045,0.12977783
235,ChatGPT,Zero-shot,80,80,correct,Computer Science,,0.91374874,0.95435077,0.93360853,0.48810536,0.7290942,0.6066256
236,ChatGPT,Zero-shot,80,52,permuted_global,Computer Science,,0.8637593,0.8574028,0.8605693,0.19142173,0.15375549,0.1738627
237,ChatGPT,Zero-shot,80,54,permuted_domain,Computer Science,,0.848395,0.8680866,0.85812783,0.10023584,0.21715847,0.15939683
238,ChatGPT,Zero-shot,81,81,correct,Computer Science,,0.8909065,0.9547833,0.9217396,0.3525385,0.73166114,0.53630114
239,ChatGPT,Zero-shot,81,213,permuted_global,Computer Science,,0.8402174,0.79610056,0.8175643,0.05170254,-0.2100433,-0.080945075
240,ChatGPT,Zero-shot,81,75,permuted_domain,Computer Science,,0.8290342,0.84401715,0.83645856,-0.014668911,0.07431819,0.031004796
241,ChatGPT,Zero-shot,82,82,correct,Computer Science,,0.86555034,0.91080546,0.88760144,0.20205154,0.47067413,0.33403012
242,ChatGPT,Zero-shot,82,341,permuted_global,Computer Science,,0.81678593,0.85394126,0.83495045,-0.0873615,0.13321295,0.022069091
243,ChatGPT,Zero-shot,82,45,permuted_domain,Computer Science,,0.84710526,0.8854823,0.86586875,0.09258142,0.32039362,0.20526232
244,ChatGPT,Zero-shot,83,83,correct,Computer Science,,0.8958761,0.92848754,0.9118903,0.38203266,0.5756086,0.47794363
245,ChatGPT,Zero-shot,83,287,permuted_global,Computer Science,,0.80743617,0.8258664,0.81654733,-0.14285164,-0.033397593,-0.086970724
246,ChatGPT,Zero-shot,83,49,permuted_domain,Computer Science,,0.81073827,0.81190366,0.8113206,-0.12325394,-0.11625965,-0.117939495
247,ChatGPT,Zero-shot,84,84,correct,Computer Science,,0.8801129,0.92761004,0.90323746,0.28847915,0.5704011,0.42667475
248,ChatGPT,Zero-shot,84,25,permuted_global,Computer Science,,0.8651516,0.8414442,0.85313326,0.19968495,0.059048977,0.12980363
249,ChatGPT,Zero-shot,84,78,permuted_domain,Computer Science,,0.8350058,0.87323856,0.8536944,0.020772142,0.24773298,0.13312829
250,ChatGPT,Zero-shot,85,85,correct,Computer Science,,0.9137703,0.94533956,0.9292869,0.48823342,0.6756171,0.5810196
251,ChatGPT,Zero-shot,85,82,permuted_global,Computer Science,,0.83467615,0.8640324,0.8491006,0.018815557,0.19309884,0.10590974
252,ChatGPT,Zero-shot,85,64,permuted_domain,Computer Science,,0.83285713,0.84616303,0.83945733,0.008019844,0.08705298,0.048772726
253,ChatGPT,Zero-shot,86,86,correct,Computer Science,,0.8752159,0.8763109,0.875763,0.25941584,0.2659657,0.2638865
254,ChatGPT,Zero-shot,86,89,permuted_global,Computer Science,,0.8563659,0.86779195,0.86204106,0.1475427,0.21541001,0.18258297
255,ChatGPT,Zero-shot,86,85,permuted_domain,Computer Science,,0.8676156,0.8443381,0.8558186,0.21430857,0.076223,0.14571463
256,ChatGPT,Zero-shot,87,87,correct,Computer Science,,0.8497648,0.9045305,0.8762928,0.10836571,0.43343544,0.26702577
257,ChatGPT,Zero-shot,87,116,permuted_global,Computer Science,,0.8114626,0.8146766,0.8130664,-0.11895518,-0.099803686,-0.107595384
258,ChatGPT,Zero-shot,87,70,permuted_domain,Computer Science,,0.8120684,0.856776,0.8338233,-0.11535968,0.15003572,0.015390798
259,ChatGPT,Zero-shot,88,88,correct,Computer Science,,0.89623845,0.91790795,0.90694374,0.3841831,0.51282394,0.4486347
260,ChatGPT,Zero-shot,88,354,permuted_global,Computer Science,,0.8139814,0.7962856,0.8050363,-0.104006104,-0.20894498,-0.15517442
261,ChatGPT,Zero-shot,88,27,permuted_domain,Computer Science,,0.89147115,0.8619196,0.87644625,0.35588956,0.18056037,0.2679348
262,ChatGPT,Zero-shot,89,89,correct,Computer Science,,0.8592373,0.89117944,0.8749169,0.1645842,0.3542033,0.25887337
263,ChatGPT,Zero-shot,89,14,permuted_global,Computer Science,,0.802454,0.72153926,0.7598486,-0.17242046,-0.65252805,-0.42291498
264,ChatGPT,Zero-shot,89,43,permuted_domain,Computer Science,,0.8377948,0.8451873,0.84147483,0.037324414,0.081262514,0.060726553
265,ChatGPT,Zero-shot,90,90,correct,Computer Science,,0.8837808,0.91947585,0.90127504,0.31024778,0.52212864,0.41504723
266,ChatGPT,Zero-shot,90,169,permuted_global,Computer Science,,0.8338895,0.8378006,0.83584046,0.014146777,0.03742616,0.027342506
267,ChatGPT,Zero-shot,90,34,permuted_domain,Computer Science,,0.87366575,0.80524105,0.83805907,0.2502159,-0.15579896,0.0404879
268,ChatGPT,Zero-shot,91,91,correct,Computer Science,,0.9190708,0.9494387,0.9340079,0.5196913,0.6999434,0.6089918
269,ChatGPT,Zero-shot,91,376,permuted_global,Computer Science,,0.81579113,0.82411456,0.81993175,-0.09326557,-0.043793906,-0.06691784
270,ChatGPT,Zero-shot,91,39,permuted_domain,Computer Science,,0.8601976,0.8491622,0.85464424,0.17028345,0.104851685,0.13875628
271,ChatGPT,Zero-shot,92,92,correct,Science,,0.87733984,0.8252924,0.8505206,0.27202132,-0.036803957,0.114323474
272,ChatGPT,Zero-shot,92,214,permuted_global,Science,,0.8474735,0.8117056,0.829204,0.094766885,-0.117435075,-0.011978901
273,ChatGPT,Zero-shot,92,206,permuted_domain,Science,,0.84371537,0.81161165,0.82735217,0.072462656,-0.11799254,-0.02295129
274,ChatGPT,Zero-shot,93,93,correct,Science,,0.9146877,0.88378656,0.8989717,0.49367797,0.31033015,0.40139964
275,ChatGPT,Zero-shot,93,359,permuted_global,Science,,0.7814487,0.8293129,0.8046697,-0.29708514,-0.01294419,-0.15734673
276,ChatGPT,Zero-shot,93,280,permuted_domain,Science,,0.8171214,0.8425817,0.8296563,-0.0853706,0.06579945,-0.009299108
277,ChatGPT,Zero-shot,94,94,correct,Science,,0.8873513,0.8746606,0.8809602,0.33143842,0.25617215,0.29468048
278,ChatGPT,Zero-shot,94,150,permuted_global,Science,,0.8421627,0.8122454,0.8269335,0.063247845,-0.11423139,-0.0254319
279,ChatGPT,Zero-shot,94,175,permuted_domain,Science,,0.8493053,0.81934714,0.8340573,0.1056383,-0.07208619,0.016776958
280,ChatGPT,Zero-shot,95,95,correct,Science,,0.8997421,0.8433194,0.87061757,0.40497717,0.070177495,0.23339945
281,ChatGPT,Zero-shot,95,355,permuted_global,Science,,0.84745777,0.8430762,0.84526134,0.09467349,0.0687343,0.083161876
282,ChatGPT,Zero-shot,95,223,permuted_domain,Science,,0.8691691,0.83583474,0.8521761,0.2235287,0.025759622,0.12413219
283,ChatGPT,Zero-shot,96,96,correct,Science,,0.9051844,0.83237046,0.86725175,0.43727657,0.0052008093,0.21345674
284,ChatGPT,Zero-shot,96,28,permuted_global,Science,,0.8599179,0.8183388,0.8386133,0.16862331,-0.07807015,0.0437716
285,ChatGPT,Zero-shot,96,183,permuted_domain,Science,,0.86087835,0.80079246,0.82974905,0.17432362,-0.18219918,-0.008749587
286,ChatGPT,Zero-shot,97,97,correct,Science,,0.8821697,0.8587239,0.87028897,0.3006863,0.16159543,0.23145247
287,ChatGPT,Zero-shot,97,178,permuted_global,Science,,0.8487381,0.7890716,0.8178179,0.102272026,-0.2517566,-0.079442374
288,ChatGPT,Zero-shot,97,215,permuted_domain,Science,,0.8506278,0.82803124,0.8391774,0.11348728,-0.020550324,0.04711428
289,ChatGPT,Zero-shot,98,98,correct,Science,,0.9116962,0.82263243,0.86487746,0.47592366,-0.052589618,0.19938889
290,ChatGPT,Zero-shot,98,190,permuted_global,Science,,0.88127023,0.79957056,0.8384348,0.29534787,-0.18945052,0.042714234
291,ChatGPT,Zero-shot,98,271,permuted_domain,Science,,0.8820218,0.8566158,0.8691332,0.2998083,0.14908491,0.2246043
292,ChatGPT,Zero-shot,99,99,correct,Science,,0.9089825,0.8338835,0.86981505,0.45981818,0.014180102,0.22864448
293,ChatGPT,Zero-shot,99,173,permuted_global,Science,,0.871233,0.8101363,0.8395746,0.23577762,-0.12674794,0.049467396
294,ChatGPT,Zero-shot,99,208,permuted_domain,Science,,0.875901,0.8312973,0.85301644,0.26348183,-0.0011679978,0.12911142
295,ChatGPT,Zero-shot,100,100,correct,Science,,0.87584484,0.89622504,0.8859177,0.26314858,0.38414642,0.324054
296,ChatGPT,Zero-shot,100,245,permuted_global,Science,,0.82282317,0.8282966,0.82555085,-0.051530972,-0.018975543,-0.0336242
297,ChatGPT,Zero-shot,100,109,permuted_domain,Science,,0.8282695,0.86211336,0.84485257,-0.019207511,0.18171033,0.080739886
298,ChatGPT,Zero-shot,101,101,correct,Science,,0.9119359,0.8540319,0.8820346,0.47734645,0.13375096,0.3010462
299,ChatGPT,Zero-shot,101,164,permuted_global,Science,,0.8652955,0.8068615,0.8350575,0.20053926,-0.14618225,0.02270337
300,ChatGPT,Zero-shot,101,230,permuted_domain,Science,,0.87179625,0.8241924,0.8473263,0.23912054,-0.043331943,0.09539682
301,ChatGPT,Zero-shot,102,102,correct,Science,,0.9141788,0.8474041,0.8795259,0.49065766,0.09441823,0.286182
302,ChatGPT,Zero-shot,102,396,permuted_global,Science,,0.87777704,0.8009648,0.8376136,0.27461606,-0.18117656,0.03784837
303,ChatGPT,Zero-shot,102,104,permuted_domain,Science,,0.8795841,0.8249479,0.85139036,0.28534067,-0.038848486,0.11947681
304,ChatGPT,Zero-shot,103,103,correct,Science,,0.87811714,0.8329224,0.85492283,0.27663457,0.008476297,0.14040695
305,ChatGPT,Zero-shot,103,74,permuted_global,Science,,0.87004054,0.8561792,0.8630542,0.2287005,0.14649388,0.18858601
306,ChatGPT,Zero-shot,103,211,permuted_domain,Science,,0.86113626,0.82586414,0.8431315,0.1758543,-0.033411033,0.070542336
307,ChatGPT,Zero-shot,104,104,correct,Science,,0.8683249,0.8311968,0.8493553,0.2185182,-0.0017643771,0.107418805
308,ChatGPT,Zero-shot,104,119,permuted_global,Science,,0.8623657,0.8093838,0.8350352,0.18315108,-0.1312137,0.022571288
309,ChatGPT,Zero-shot,104,129,permuted_domain,Science,,0.8641276,0.82975256,0.8465913,0.19360754,-0.0103351185,0.091041975
310,ChatGPT,Zero-shot,105,105,correct,Science,,0.8941425,0.84765273,0.87027717,0.3717439,0.095893614,0.23138253
311,ChatGPT,Zero-shot,105,202,permuted_global,Science,,0.86904275,0.8358313,0.85211354,0.22277875,0.025739107,0.12376173
312,ChatGPT,Zero-shot,105,272,permuted_domain,Science,,0.8730421,0.8350316,0.853614,0.2465146,0.02099354,0.13265187
313,ChatGPT,Zero-shot,106,106,correct,Science,,0.9033787,0.84321773,0.8722621,0.4265601,0.06957404,0.24314354
314,ChatGPT,Zero-shot,106,17,permuted_global,Science,,0.86665154,0.81797564,0.8416104,0.20858705,-0.08022539,0.061529644
315,ChatGPT,Zero-shot,106,203,permuted_domain,Science,,0.86829853,0.8231941,0.845145,0.21836184,-0.04925647,0.0824725
316,ChatGPT,Zero-shot,107,107,correct,Science,,0.9443296,0.925631,0.9348868,0.66960055,0.55865633,0.6141995
317,ChatGPT,Zero-shot,107,321,permuted_global,Science,,0.8521819,0.85040545,0.8512928,0.122710936,0.11222967,0.11889868
318,ChatGPT,Zero-shot,107,232,permuted_domain,Science,,0.8532556,0.82105434,0.8368453,0.12908337,-0.061954822,0.03329611
319,ChatGPT,Zero-shot,108,108,correct,Science,,0.8905621,0.83270526,0.8606625,0.35049453,0.007187679,0.17441504
320,ChatGPT,Zero-shot,108,84,permuted_global,Science,,0.8418078,0.86378354,0.8526541,0.06114127,0.19162203,0.12696455
321,ChatGPT,Zero-shot,108,202,permuted_domain,Science,,0.8582381,0.8465556,0.85235685,0.15865396,0.08938261,0.12520333
322,ChatGPT,Zero-shot,109,109,correct,Science,,0.8571526,0.8727982,0.8649047,0.15221147,0.24511966,0.19955029
323,ChatGPT,Zero-shot,109,280,permuted_global,Science,,0.85534686,0.8359481,0.8455363,0.14149465,0.026432406,0.08479101
324,ChatGPT,Zero-shot,109,249,permuted_domain,Science,,0.85618055,0.85280585,0.85448986,0.14644255,0.12647486,0.13784158
325,ChatGPT,Zero-shot,110,110,correct,Science,,0.9059133,0.8826914,0.89415157,0.4416026,0.30383083,0.37284014
326,ChatGPT,Zero-shot,110,283,permuted_global,Science,,0.79601556,0.87567085,0.83394545,-0.21063207,0.26216742,0.016114427
327,ChatGPT,Zero-shot,110,152,permuted_domain,Science,,0.8304592,0.82218236,0.8263001,-0.0062118326,-0.055260587,-0.029184952
328,ChatGPT,Zero-shot,111,111,correct,Science,,0.90036094,0.8710123,0.88544345,0.4086498,0.23452102,0.32124388
329,ChatGPT,Zero-shot,111,271,permuted_global,Science,,0.86396563,0.85732496,0.8606325,0.19264641,0.15329352,0.17423704
330,ChatGPT,Zero-shot,111,166,permuted_domain,Science,,0.85963416,0.8103535,0.8342667,0.16693947,-0.12545896,0.01801797
331,ChatGPT,Zero-shot,112,112,correct,Science,,0.9054501,0.8432479,0.8732427,0.4388536,0.06975303,0.2489534
332,ChatGPT,Zero-shot,112,329,permuted_global,Science,,0.8458266,0.85769016,0.8517171,0.084992796,0.15546079,0.12141284
333,ChatGPT,Zero-shot,112,200,permuted_domain,Science,,0.86207724,0.82027495,0.84065676,0.18143894,-0.066580124,0.055879407
334,ChatGPT,Zero-shot,113,113,correct,Science,,0.8843532,0.8308035,0.8567424,0.31364518,-0.0040982505,0.15118793
335,ChatGPT,Zero-shot,113,365,permuted_global,Science,,0.86137545,0.80501515,0.8322422,0.17727388,-0.15713957,0.006022471
336,ChatGPT,Zero-shot,113,275,permuted_domain,Science,,0.8774639,0.83606726,0.8562655,0.27275747,0.027139502,0.14836228
337,ChatGPT,Zero-shot,114,114,correct,Science,,0.8984092,0.85029745,0.8736915,0.3970663,0.11158872,0.25161272
338,ChatGPT,Zero-shot,114,94,permuted_global,Science,,0.8509406,0.82971764,0.84019506,0.11534376,-0.010542401,0.053143814
339,ChatGPT,Zero-shot,114,151,permuted_domain,Science,,0.85832036,0.82979465,0.84381646,0.15914214,-0.010085389,0.074600875
340,ChatGPT,Zero-shot,115,115,correct,Science,,0.9182138,0.87570274,0.8964546,0.51460505,0.26235664,0.38648564
341,ChatGPT,Zero-shot,115,364,permuted_global,Science,,0.8171241,0.79431164,0.8055564,-0.08535433,-0.22065963,-0.15209273
342,ChatGPT,Zero-shot,115,264,permuted_domain,Science,,0.8566746,0.8482978,0.85246557,0.14937477,0.09972162,0.1258475
343,ChatGPT,Zero-shot,116,116,correct,Science,,0.90623194,0.8407132,0.87224394,0.44349372,0.054710902,0.24303582
344,ChatGPT,Zero-shot,116,131,permuted_global,Science,,0.8673739,0.8410882,0.8540288,0.21287413,0.056936182,0.13510989
345,ChatGPT,Zero-shot,116,137,permuted_domain,Science,,0.87189066,0.8403617,0.85583586,0.23968087,0.05262499,0.14581668
346,ChatGPT,Zero-shot,117,117,correct,Science,,0.90308285,0.8627847,0.88247395,0.4248041,0.18569432,0.30364937
347,ChatGPT,Zero-shot,117,30,permuted_global,Science,,0.8457467,0.8179879,0.8316357,0.084518425,-0.08015253,0.002429048
348,ChatGPT,Zero-shot,117,180,permuted_domain,Science,,0.8658981,0.84544563,0.8555496,0.2041153,0.08279555,0.14412045
349,ChatGPT,Zero-shot,118,118,correct,Science,,0.8777927,0.83329904,0.8549674,0.2747091,0.010711481,0.14067112
350,ChatGPT,Zero-shot,118,223,permuted_global,Science,,0.873531,0.8351089,0.853888,0.24941605,0.021451969,0.13427536
351,ChatGPT,Zero-shot,118,93,permuted_domain,Science,,0.8651658,0.81610703,0.8399207,0.1997695,-0.09131465,0.05151821
352,ChatGPT,Zero-shot,119,119,correct,Science,,0.9169161,0.84478307,0.87937284,0.50690323,0.07886355,0.28527504
353,ChatGPT,Zero-shot,119,324,permuted_global,Science,,0.8377654,0.8206328,0.8291107,0.037150014,-0.06445636,-0.012531952
354,ChatGPT,Zero-shot,119,174,permuted_domain,Science,,0.8816149,0.81402534,0.84647304,0.29739362,-0.10366847,0.0903413
355,ChatGPT,Zero-shot,120,120,correct,Science,,0.89742637,0.8425576,0.86912686,0.39123333,0.06565655,0.22456686
356,ChatGPT,Zero-shot,120,15,permuted_global,Science,,0.83654636,0.78231835,0.8085241,0.02991514,-0.2918339,-0.13450915
357,ChatGPT,Zero-shot,120,118,permuted_domain,Science,,0.85560215,0.80997336,0.83216274,0.14300977,-0.127715,0.005551706
358,ChatGPT,Zero-shot,121,121,correct,Science,,0.88892645,0.84329724,0.8655108,0.34078693,0.07004591,0.20314158
359,ChatGPT,Zero-shot,121,218,permuted_global,Science,,0.8607327,0.83160615,0.8459188,0.17345905,0.0006650018,0.08705725
360,ChatGPT,Zero-shot,121,169,permuted_domain,Science,,0.85478556,0.84885263,0.8518087,0.1381634,0.10301444,0.121955656
361,ChatGPT,Zero-shot,122,122,correct,Science,,0.884729,0.863483,0.8739769,0.3158756,0.18983856,0.25330365
362,ChatGPT,Zero-shot,122,125,permuted_global,Science,,0.87078524,0.85149264,0.8610309,0.23312025,0.1186816,0.17659758
363,ChatGPT,Zero-shot,122,145,permuted_domain,Science,,0.85714227,0.86039364,0.8587648,0.15215029,0.17150468,0.16317107
364,ChatGPT,Zero-shot,123,123,correct,Science,,0.8898798,0.85760474,0.87344426,0.34644517,0.15495391,0.2501478
365,ChatGPT,Zero-shot,123,104,permuted_global,Science,,0.8693205,0.8344577,0.8515324,0.22442722,0.01758753,0.1203184
366,ChatGPT,Zero-shot,123,158,permuted_domain,Science,,0.8621354,0.82683873,0.84411824,0.18178418,-0.027627287,0.07638893
367,ChatGPT,Zero-shot,124,124,correct,Science,,0.8980045,0.85460263,0.87576616,0.39466435,0.13713787,0.26390523
368,ChatGPT,Zero-shot,124,335,permuted_global,Science,,0.83597267,0.83003354,0.8329925,0.026510306,-0.008667662,0.010468074
369,ChatGPT,Zero-shot,124,251,permuted_domain,Science,,0.8597863,0.82827383,0.84373593,0.16784224,-0.019110667,0.074123755
370,ChatGPT,Zero-shot,125,125,correct,Science,,0.90902185,0.86598873,0.88698363,0.46005166,0.20470878,0.3303696
371,ChatGPT,Zero-shot,125,343,permuted_global,Science,,0.85185814,0.8271892,0.8393424,0.12078937,-0.025547389,0.04809183
372,ChatGPT,Zero-shot,125,242,permuted_domain,Science,,0.87956536,0.80330056,0.83970493,0.2852296,-0.16731481,0.05023976
